candle_time,symbol,open,high,low,close,supertrend,supertrend_dir,demarker,fast_ma,slow_ma,stoch_k,stoch_d,wpr_9,wpr_28
2026-03-09T12:10:00,NIFTY2631024050PE,310.45,315.55,306.2,307.85,290.22,1.0,0.69,292.77,290.85,95.68,98.56,-17.66,-15.13
2026-03-09T12:11:00,NIFTY 50,23847.35,23869.2,23847.35,23863.0,,,,,,,,,
2026-03-09T12:11:00,NIFTY2631023600CE,362.95,377.8,362.95,372.25,385.4,-1.0,0.33,376.25,379.41,15.13,5.04,-62.12,-74.96
2026-03-09T12:11:00,NIFTY2631023650CE,328.0,340.85,328.0,335.8,346.91,-1.0,0.33,339.39,342.44,18.59,6.81,-61.42,-74.59
2026-03-09T12:11:00,NIFTY2631023700CE,292.6,305.8,292.5,300.25,312.23,-1.0,0.34,304.36,307.43,15.61,5.2,-63.19,-76.02
2026-03-09T12:11:00,NIFTY2631023750CE,259.0,271.35,259.0,267.0,278.12,-1.0,0.35,270.37,273.14,16.33,5.44,-62.72,-76.04
2026-03-09T12:11:00,NIFTY2631023800CE,228.35,239.6,228.35,235.15,245.71,-1.0,0.34,238.75,241.28,15.51,5.17,-62.76,-75.56
2026-03-09T12:11:00,NIFTY2631023850CE,199.9,209.6,199.75,205.85,216.42,-1.0,0.31,209.2,211.81,16.51,5.83,-63.01,-75.85
2026-03-09T12:11:00,NIFTY2631023900CE,172.45,182.35,172.45,178.75,188.93,-1.0,0.35,181.47,183.65,17.67,6.38,-63.11,-76.06
2026-03-09T12:11:00,NIFTY2631023950CE,149.8,157.6,149.5,153.9,162.94,-1.0,0.35,156.87,158.91,15.64,5.54,-63.82,-76.65
2026-03-09T12:11:00,NIFTY2631024000CE,127.45,134.85,127.45,131.95,140.36,-1.0,0.34,134.76,136.5,14.24,4.87,-63.93,-76.97
2026-03-09T12:11:00,NIFTY2631024050CE,108.3,114.7,108.3,111.85,120.24,-1.0,0.32,114.78,116.39,14.22,5.19,-66.39,-78.58
