candle_time,symbol,open,high,low,close,supertrend,supertrend_dir,demarker,fast_ma,slow_ma,stoch_k,stoch_d,wpr_9,wpr_28
2026-03-09T13:13:00,NIFTY2631023900CE,207.75,208.0,195.1,195.9,221.27,-1.0,0.05,209.87,210.77,2.37,4.89,-96.71,-65.34
2026-03-09T13:14:00,NIFTY2631023900CE,196.0,198.5,192.65,196.8,214.79,-1.0,0.05,207.59,209.33,3.64,4.45,-84.51,-63.16
2026-03-09T13:15:00,NIFTY2631023900CE,198.35,204.75,197.15,200.65,214.79,-1.0,0.18,205.98,207.85,7.88,4.63,-66.1,-53.86
2026-03-09T13:16:00,NIFTY2631023900CE,202.45,204.15,198.65,199.1,214.79,-1.0,0.18,204.38,206.19,13.58,8.37,-69.72,-57.61
2026-03-09T13:17:00,NIFTY2631023900CE,198.0,198.75,193.0,193.35,214.25,-1.0,0.17,202.38,204.21,12.31,11.26,-96.66,-72.91
2026-03-09T13:18:00,NIFTY2631023900CE,192.7,193.65,188.3,189.45,208.85,-1.0,0.18,200.21,202.02,5.69,10.52,-95.36,-87.24
2026-03-09T13:19:00,NIFTY2631023900CE,189.8,196.85,188.9,196.85,208.85,-1.0,0.22,198.56,200.7,11.6,9.87,-63.3,-68.59
2026-03-09T13:20:00,NIFTY2631023900CE,196.0,217.4,193.1,217.4,182.9,1.0,0.47,199.74,201.46,44.94,20.74,0.0,-15.04
2026-03-09T13:21:00,NIFTY2631023900CE,218.05,218.05,195.05,195.9,182.9,1.0,0.5,198.38,200.03,57.78,38.11,-74.45,-78.07
2026-03-09T13:22:00,NIFTY2631023900CE,195.4,202.1,195.35,196.0,182.9,1.0,0.53,198.39,199.05,59.12,53.95,-74.12,-77.78
2026-03-09T13:23:00,NIFTY2631023900CE,196.45,201.7,193.05,197.6,182.9,1.0,0.51,198.48,198.09,40.27,52.39,-68.74,-73.16
2026-03-09T13:24:00,NIFTY2631023900CE,196.35,200.0,194.0,194.0,182.9,1.0,0.51,197.74,197.92,38.79,46.06,-80.84,-83.55
2026-03-09T13:25:00,NIFTY2631023900CE,193.15,198.9,190.5,198.9,182.9,1.0,0.52,197.72,198.11,42.22,40.43,-64.37,-69.41
2026-03-09T13:26:00,NIFTY2631023900CE,199.45,211.25,199.45,211.25,182.9,1.0,0.62,199.71,199.07,54.95,45.32,-22.86,-33.77
2026-03-09T13:27:00,NIFTY2631023900CE,209.55,218.65,207.15,216.7,188.29,1.0,0.73,202.73,200.67,74.89,57.35,-6.55,-14.97
2026-03-09T13:28:00,NIFTY2631023900CE,216.7,218.35,211.3,218.0,190.92,1.0,0.76,205.08,202.91,90.79,73.54,-2.31,-11.08
2026-03-09T13:29:00,NIFTY2631023900CE,217.8,218.7,207.75,208.8,190.92,1.0,0.69,204.13,204.67,86.35,84.01,-35.11,-38.62
2026-03-09T13:30:00,NIFTY2631023900CE,210.1,214.9,206.8,211.0,190.92,1.0,0.68,205.81,205.96,79.69,85.61,-27.3,-28.73
2026-03-09T13:31:00,NIFTY2631023900CE,212.0,217.0,207.65,215.1,190.92,1.0,0.76,207.93,205.75,75.53,80.52,-12.77,-13.96
2026-03-09T13:32:00,NIFTY2631023900CE,214.8,224.5,214.8,218.5,195.8,1.0,0.84,210.25,207.8,82.42,79.21,-17.65,-16.57
2026-03-09T13:33:00,NIFTY2631023900CE,219.7,254.0,219.4,243.25,206.36,1.0,0.89,215.72,212.1,91.11,83.02,-16.93,-16.36
2026-03-09T13:34:00,NIFTY2631023900CE,243.85,251.2,227.25,227.25,206.36,1.0,0.85,218.87,214.8,81.77,85.1,-49.04,-40.72
2026-03-09T13:35:00,NIFTY2631023900CE,227.7,230.25,221.9,225.0,206.36,1.0,0.79,220.4,217.61,69.06,80.65,-61.44,-44.14
2026-03-09T13:36:00,NIFTY2631023900CE,225.2,226.3,215.8,216.15,206.36,1.0,0.73,220.34,219.18,45.81,65.55,-80.19,-57.61
2026-03-09T13:37:00,NIFTY2631023900CE,216.0,222.65,214.35,222.65,206.36,1.0,0.74,220.86,220.22,41.34,52.07,-66.42,-47.72
2026-03-09T13:38:00,NIFTY2631023900CE,222.5,224.0,217.05,222.9,206.36,1.0,0.74,222.42,220.78,35.69,40.95,-65.89,-47.34
2026-03-09T13:39:00,NIFTY2631023900CE,223.5,231.55,223.25,226.0,206.36,1.0,0.8,224.09,221.51,34.88,37.3,-60.41,-42.62
2026-03-09T13:40:00,NIFTY2631023900CE,227.15,234.95,226.9,229.35,206.36,1.0,0.77,225.67,223.38,33.09,34.55,-62.17,-37.52
2026-03-09T13:41:00,NIFTY2631023900CE,227.8,229.05,222.05,225.9,206.36,1.0,0.7,226.49,224.73,29.57,32.51,-70.87,-42.77
2026-03-09T13:42:00,NIFTY2631023900CE,225.9,226.25,222.55,222.8,206.36,1.0,0.7,224.22,225.43,23.88,28.85,-77.07,-47.49
2026-03-09T13:43:00,NIFTY2631023900CE,222.2,227.95,216.9,226.75,206.36,1.0,0.69,224.17,226.18,19.41,24.29,-39.81,-41.48
2026-03-09T13:44:00,NIFTY2631023900CE,226.55,233.7,226.5,228.0,206.36,1.0,0.72,224.5,224.8,21.07,21.45,-33.74,-39.57
2026-03-09T13:45:00,NIFTY2631023900CE,226.05,226.85,215.55,215.6,206.36,1.0,0.62,224.44,223.74,17.49,19.32,-93.93,-58.45
2026-03-09T13:46:00,NIFTY2631023900CE,216.75,216.75,205.95,207.05,206.36,1.0,0.53,222.71,222.1,9.46,16.01,-96.21,-72.12
2026-03-09T13:47:00,NIFTY2631023900CE,207.75,215.3,203.25,213.2,206.36,1.0,0.3,221.63,221.84,9.02,11.99,-68.61,-64.25
2026-03-09T13:48:00,NIFTY2631023900CE,216.05,223.8,211.7,216.25,206.36,1.0,0.38,220.54,221.25,22.33,13.6,-58.99,-59.45
2026-03-09T13:49:00,NIFTY2631023900CE,216.95,216.95,209.7,211.75,206.36,1.0,0.39,218.59,220.24,29.52,20.29,-72.09,-66.54
2026-03-09T13:50:00,NIFTY2631023900CE,211.75,215.9,207.0,211.5,206.36,1.0,0.41,216.99,218.92,27.36,26.4,-72.91,-66.93
2026-03-09T13:51:00,NIFTY2631023900CE,210.35,213.8,210.35,213.6,206.36,1.0,0.42,215.97,217.49,24.33,27.07,-66.01,-63.62
2026-03-09T13:52:00,NIFTY2631023900CE,213.1,228.1,213.1,225.75,206.36,1.0,0.52,215.86,217.48,44.99,32.23,-26.11,-44.49
2026-03-09T13:53:00,NIFTY2631023900CE,225.75,230.9,223.55,227.65,206.36,1.0,0.49,215.82,217.92,68.42,45.91,-11.75,-48.3
2026-03-09T13:54:00,NIFTY2631023900CE,226.8,226.8,217.85,221.95,206.36,1.0,0.43,216.52,217.48,80.95,64.79,-32.37,-63.15
2026-03-09T13:55:00,NIFTY2631023900CE,221.25,227.65,220.6,225.6,206.36,1.0,0.46,218.58,217.26,81.56,76.98,-19.17,-55.96
2026-03-09T13:56:00,NIFTY2631023900CE,225.05,228.75,223.8,224.6,206.36,1.0,0.47,219.85,218.08,77.8,80.1,-26.36,-57.93
2026-03-09T13:57:00,NIFTY2631023900CE,224.8,227.1,221.6,222.75,206.36,1.0,0.48,220.57,219.51,77.81,79.06,-34.1,-61.58
2026-03-09T13:58:00,NIFTY2631023900CE,223.25,226.15,207.3,207.3,206.36,1.0,0.35,220.08,218.97,49.36,68.32,-98.74,-92.02
2026-03-09T13:59:00,NIFTY2631023900CE,207.65,209.75,204.65,206.0,230.23,-1.0,0.4,219.47,218.04,22.83,50.0,-94.86,-94.58
2026-03-09T14:00:00,NIFTY2631023900CE,206.9,210.5,199.65,202.45,228.51,-1.0,0.43,218.23,217.2,0.0,24.06,-91.04,-94.85
2026-03-09T14:01:00,NIFTY2631023900CE,202.2,205.65,198.95,204.55,225.07,-1.0,0.45,215.87,216.56,3.48,8.77,-82.47,-89.28
2026-03-09T14:02:00,NIFTY2631023900CE,204.45,204.8,192.85,199.15,222.31,-1.0,0.32,212.71,215.25,3.48,2.32,-82.45,-85.04
2026-03-09T14:03:00,NIFTY2631023900CE,201.4,213.9,200.0,208.25,222.31,-1.0,0.42,211.18,213.66,16.87,7.95,-57.1,-63.42
2026-03-09T14:04:00,NIFTY2631023900CE,208.75,213.35,203.75,211.9,222.31,-1.0,0.44,209.66,212.23,31.58,17.31,-46.94,-54.75
2026-03-09T14:05:00,NIFTY2631023900CE,212.1,215.35,205.5,207.05,222.31,-1.0,0.46,207.71,210.87,44.02,30.82,-58.54,-66.27
2026-03-09T14:06:00,NIFTY2631023900CE,206.55,212.05,205.6,208.6,222.31,-1.0,0.31,206.14,209.33,45.24,40.28,-52.7,-62.59
2026-03-09T14:07:00,NIFTY2631023900CE,208.2,214.9,205.4,214.9,222.31,-1.0,0.31,206.98,208.45,52.81,47.36,-2.0,-47.62
